"id","codigo","nome","data_criacao","gtin","localizacao","situacao","preco","preco_promocional","preco_custo","preco_custo_medio","unidade","tipoVariacao","descricao","valor_unitario","quantidade","fornecedor","estoque","categoria","marca","createdAt","updatedAt"
"797960537","5338107-2","Bota Coturno Moleca Salto Bloco Médio Feminina 5338.107 - Preto - 35","13/02/2024 19:10:44","7900123187134","","A","199.90","0.00","80.98","80.98","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",0,"FEMININO >> BOTAS","Moleca","2024-07-19 13:19:18.054+00","2025-04-11 14:20:14.618+00"
"797960541","5338107-3","Bota Coturno Moleca Salto Bloco Médio Feminina 5338.107 - Preto - 36","13/02/2024 19:10:44","7900123187141","","A","199.90","0.00","80.98","80.98","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",0,"FEMININO >> BOTAS","Moleca","2024-07-19 13:19:19.052+00","2025-04-11 14:20:15.473+00"
"797960545","5338107-4","Bota Coturno Moleca Salto Bloco Médio Feminina 5338.107 - Preto - 37","13/02/2024 19:10:44","7900123187165","","A","199.90","0.00","80.98","80.98","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",0,"FEMININO >> BOTAS","Moleca","2024-07-19 13:19:19.775+00","2025-04-11 14:20:16.313+00"
"797960549","5338107-5","Bota Coturno Moleca Salto Bloco Médio Feminina 5338.107 - Preto - 38","13/02/2024 19:10:44","7900123187189","","A","199.90","0.00","80.98","80.98","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",0,"FEMININO >> BOTAS","Moleca","2024-07-19 13:19:20.7+00","2025-04-11 14:20:17.161+00"
"797960553","5338107-6","Bota Coturno Moleca Salto Bloco Médio Feminina 5338.107 - Preto - 39","13/02/2024 19:10:44","7900123187196","","A","199.90","0.00","80.98","80.98","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",0,"FEMININO >> BOTAS","Moleca","2024-07-19 13:19:21.558+00","2025-04-11 14:20:17.966+00"
"797960668","5325119","Bota Coturno Moleca Salto Bloco Alto Feminina 5325.119","13/02/2024 19:11:50","","","A","189.90","0.00","0.00","0.00","PR","P",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",0,"FEMININO >> BOTAS","Moleca","2024-07-19 13:19:08.037+00","2025-04-11 14:20:05.416+00"
"797960676","5325119-1","Bota Coturno Moleca Salto Bloco Alto Feminina 5325.119 - 34 - Preto","13/02/2024 19:11:50","7909882932054","","A","189.90","0.00","78.03","78.03","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",0,"FEMININO >> BOTAS","Moleca","2024-07-19 13:19:08.961+00","2025-04-11 14:20:06.609+00"
"797960680","5325119-2","Bota Coturno Moleca Salto Bloco Alto Feminina 5325.119 - 35 - Preto","13/02/2024 19:11:50","7909882932061","","A","189.90","0.00","78.03","78.03","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",0,"FEMININO >> BOTAS","Moleca","2024-07-19 13:19:09.761+00","2025-04-11 14:20:07.472+00"
"797960685","5325119-3","Bota Coturno Moleca Salto Bloco Alto Feminina 5325.119 - 36 - Preto","13/02/2024 19:11:50","7909882932078","","A","189.90","0.00","78.03","78.03","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",0,"FEMININO >> BOTAS","Moleca","2024-07-19 13:19:10.791+00","2025-04-11 14:20:08.431+00"
"797960689","5325119-4","Bota Coturno Moleca Salto Bloco Alto Feminina 5325.119 - 37 - Preto","13/02/2024 19:11:50","7909882932092","","A","189.90","0.00","78.03","78.03","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",0,"FEMININO >> BOTAS","Moleca","2024-07-19 13:19:12.046+00","2025-04-11 14:20:09.547+00"
"797960693","5325119-5","Bota Coturno Moleca Salto Bloco Alto Feminina 5325.119 - 38 - Preto","13/02/2024 19:11:50","7909882932115","","A","189.90","0.00","78.03","78.03","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",0,"FEMININO >> BOTAS","Moleca","2024-07-19 13:19:13.608+00","2025-04-11 14:20:10.576+00"
"797960697","5325119-6","Bota Coturno Moleca Salto Bloco Alto Feminina 5325.119 - 39 - Preto","13/02/2024 19:11:50","7909882932122","","A","189.90","0.00","78.03","78.03","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",0,"FEMININO >> BOTAS","Moleca","2024-07-19 13:19:15.05+00","2025-04-11 14:20:11.621+00"
"797961648","6459118","Sandália Papete Vizzano Tiras Strass Feminina 6459.118","13/02/2024 19:26:09","","","A","139.90","0.00","0.00","0.00","PR","P",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",0,"FEMININO >> SANDÁLIA","Vizzano","2024-07-19 13:38:04.829+00","2025-04-11 14:58:06.034+00"
"797961656","6459118-1","Sandália Papete Vizzano Tiras Strass Feminina 6459.118 - 34 - Ouro Rosado","13/02/2024 19:26:09","7900015378800","","A","139.90","0.00","59.89","59.89","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",1,"FEMININO >> SANDÁLIA","Vizzano","2024-07-19 13:38:05.739+00","2025-04-11 14:58:07.056+00"
"797961660","6459118-2","Sandália Papete Vizzano Tiras Strass Feminina 6459.118 - 35 - Ouro Rosado","13/02/2024 19:26:09","7900015378817","","A","139.90","0.00","59.89","59.89","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",4,"FEMININO >> SANDÁLIA","Vizzano","2024-07-19 13:38:07.343+00","2025-04-11 14:58:08.711+00"
"797961664","6459118-3","Sandália Papete Vizzano Tiras Strass Feminina 6459.118 - 36 - Ouro Rosado","13/02/2024 19:26:09","7900015378824","","A","139.90","0.00","59.89","59.89","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",3,"FEMININO >> SANDÁLIA","Vizzano","2024-07-19 13:38:09.39+00","2025-04-11 14:58:10.58+00"
"797961668","6459118-4","Sandália Papete Vizzano Tiras Strass Feminina 6459.118 - 37 - Ouro Rosado","13/02/2024 19:26:10","7900015378848","","A","139.90","0.00","59.89","59.89","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",2,"FEMININO >> SANDÁLIA","Vizzano","2024-07-19 13:38:11.738+00","2025-04-11 14:58:12.388+00"
"797961672","6459118-5","Sandália Papete Vizzano Tiras Strass Feminina 6459.118 - 38 - Ouro Rosado","13/02/2024 19:26:10","7900015378862","","A","139.90","0.00","59.89","59.89","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",0,"FEMININO >> SANDÁLIA","Vizzano","2024-07-19 13:38:14.644+00","2025-04-11 14:58:14.288+00"
"797961676","6459118-6","Sandália Papete Vizzano Tiras Strass Feminina 6459.118 - 39 - Ouro Rosado","13/02/2024 19:26:10","7900015378879","","A","139.90","0.00","59.89","59.89","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",1,"FEMININO >> SANDÁLIA","Vizzano","2024-07-19 13:38:16.544+00","2025-04-11 14:58:16.108+00"
"797961798","6459118-7","Sandália Papete Vizzano Tiras Strass Feminina 6459.118 - 34 - Preto/Prata","13/02/2024 19:27:50","7900015320489","","A","139.90","0.00","59.89","59.89","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",3,"FEMININO >> SANDÁLIA","Vizzano","2024-07-19 13:38:06.586+00","2025-04-11 14:58:07.893+00"
"797961802","6459118-8","Sandália Papete Vizzano Tiras Strass Feminina 6459.118 - 35 - Preto/Prata","13/02/2024 19:27:50","7900015320496","","A","139.90","0.00","59.89","59.89","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",6,"FEMININO >> SANDÁLIA","Vizzano","2024-07-19 13:38:08.557+00","2025-04-11 14:58:09.61+00"
"797961806","6459118-9","Sandália Papete Vizzano Tiras Strass Feminina 6459.118 - 36 - Preto/Prata","13/02/2024 19:27:51","7900015320502","","A","139.90","0.00","59.89","59.89","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",8,"FEMININO >> SANDÁLIA","Vizzano","2024-07-19 13:38:10.488+00","2025-04-11 14:58:11.435+00"
"797961810","6459118-10","Sandália Papete Vizzano Tiras Strass Feminina 6459.118 - 37 - Preto/Prata","13/02/2024 19:27:51","7900015320526","","A","139.90","0.00","59.89","59.89","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",6,"FEMININO >> SANDÁLIA","Vizzano","2024-07-19 13:38:13.265+00","2025-04-11 14:58:13.371+00"
"797961814","6459118-11","Sandália Papete Vizzano Tiras Strass Feminina 6459.118 - 38 - Preto/Prata","13/02/2024 19:27:51","7900015320540","","A","139.90","0.00","59.89","59.89","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",5,"FEMININO >> SANDÁLIA","Vizzano","2024-07-19 13:38:15.705+00","2025-04-11 14:58:15.152+00"
"797961818","6459118-12","Sandália Papete Vizzano Tiras Strass Feminina 6459.118 - 39 - Preto/Prata","13/02/2024 19:27:51","7900015320557","","A","139.90","0.00","59.89","59.89","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",3,"FEMININO >> SANDÁLIA","Vizzano","2024-07-19 13:38:17.71+00","2025-04-11 14:58:16.931+00"
"797965729","RA00010007-37","Tênis Rainha VL 2500 Futsal Masculino Adulto RA00010007 - 37 - Branco/Marinho","13/02/2024 20:29:45","7898489108217","","A","179.90","0.00","80.43","80.43","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",0,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:11:20.998+00","2025-04-01 16:58:16.177+00"
"797965732","RA00010007-38","Tênis Rainha VL 2500 Futsal Masculino Adulto RA00010007 - 38 - Branco/Marinho","13/02/2024 20:29:45","7898489108224","","A","179.90","0.00","80.41","80.41","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",1,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:11:21.72+00","2025-04-01 16:58:16.996+00"
"797965735","RA00010007-39","Tênis Rainha VL 2500 Futsal Masculino Adulto RA00010007 - 39 - Branco/Marinho","13/02/2024 20:29:45","7898489108231","","A","179.90","0.00","80.41","79.19","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",4,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:11:22.511+00","2025-04-01 16:58:17.841+00"
"797965738","RA00010007-40","Tênis Rainha VL 2500 Futsal Masculino Adulto RA00010007 - 40 - Branco/Marinho","13/02/2024 20:29:45","7898489108248","","A","179.90","0.00","80.43","78.99","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",5,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:11:23.297+00","2025-04-01 16:58:18.626+00"
"797965741","RA00010007-41","Tênis Rainha VL 2500 Futsal Masculino Adulto RA00010007 - 41 - Branco/Marinho","13/02/2024 20:29:45","7898489108255","","A","179.90","0.00","80.41","79.50","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",2,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:11:24.246+00","2025-04-01 16:58:19.404+00"
"797965744","RA00010007-42","Tênis Rainha VL 2500 Futsal Masculino Adulto RA00010007 - 42 - Branco/Marinho","13/02/2024 20:29:46","7898489108262","","A","179.90","0.00","80.43","80.43","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",1,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:11:25.122+00","2025-04-01 16:58:20.204+00"
"797965747","RA00010007-43","Tênis Rainha VL 2500 Futsal Masculino Adulto RA00010007 - 43 - Branco/Marinho","13/02/2024 20:29:46","7898489108279","","A","179.90","0.00","80.43","80.43","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",1,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:11:25.951+00","2025-04-01 16:58:20.969+00"
"797965750","RA00010007-44","Tênis Rainha VL 2500 Futsal Masculino Adulto RA00010007 - 44 - Branco/Marinho","13/02/2024 20:29:46","7898489108286","","A","179.90","0.00","80.43","80.43","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",1,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:11:26.825+00","2025-04-01 16:58:21.724+00"
"797965803","RA00010007","Tênis Rainha VL 2500 Futsal Masculino Adulto RA00010007","13/02/2024 20:30:26","","","A","179.90","0.00","0.00","0.00","PR","P",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",0,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:11:19.991+00","2025-04-01 16:58:15.318+00"
"799503441","8387530-1","Sandalia Papete Beira Rio Strass Flatform 8387.530 - 34 - Branco-Off","21/02/2024 13:50:47","7900015759517","","A","129.90","0.00","43.51","43.51","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",1,"FEMININO >> SANDÁLIA","Beira Rio","2024-07-19 13:35:26.596+00","2025-04-11 14:54:16.041+00"
"799503445","8387530-2","Sandalia Papete Beira Rio Strass Flatform 8387.530 - 34 - Preto","21/02/2024 13:50:47","7900015759616","","A","129.90","0.00","43.51","43.51","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",0,"FEMININO >> SANDÁLIA","Beira Rio","2024-07-19 13:35:28.187+00","2025-04-11 14:54:17.64+00"
"799503451","8387530-3","Sandalia Papete Beira Rio Strass Flatform 8387.530 - 34 - Ouro Rosado","21/02/2024 13:50:47","7900015759715","","A","129.90","0.00","43.51","43.51","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",2,"FEMININO >> SANDÁLIA","Beira Rio","2024-07-19 13:35:27.381+00","2025-04-11 14:54:16.813+00"
"799503455","8387530-4","Sandalia Papete Beira Rio Strass Flatform 8387.530 - 35 - Branco-Off","21/02/2024 13:50:47","7900015759524","","A","129.90","0.00","43.51","43.51","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",0,"FEMININO >> SANDÁLIA","Beira Rio","2024-07-19 13:35:29.014+00","2025-04-11 14:54:18.401+00"
"799503459","8387530-5","Sandalia Papete Beira Rio Strass Flatform 8387.530 - 35 - Preto","21/02/2024 13:50:48","7900015759623","","A","129.90","0.00","43.51","43.51","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",0,"FEMININO >> SANDÁLIA","Beira Rio","2024-07-19 13:35:30.641+00","2025-04-11 14:54:20.006+00"
"799503463","8387530-6","Sandalia Papete Beira Rio Strass Flatform 8387.530 - 35 - Ouro Rosado","21/02/2024 13:50:48","7900015759722","","A","129.90","0.00","43.51","43.51","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",3,"FEMININO >> SANDÁLIA","Beira Rio","2024-07-19 13:35:29.807+00","2025-04-11 14:54:19.223+00"
"799503467","8387530-7","Sandalia Papete Beira Rio Strass Flatform 8387.530 - 36 - Branco-Off","21/02/2024 13:50:48","7900015759531","","A","129.90","0.00","43.51","43.51","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",0,"FEMININO >> SANDÁLIA","Beira Rio","2024-07-19 13:36:00.601+00","2025-04-11 14:54:20.769+00"
"799503475","8387530-8","Sandalia Papete Beira Rio Strass Flatform 8387.530 - 36 - Preto","21/02/2024 13:50:48","7900015759630","","A","129.90","0.00","43.51","43.51","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",1,"FEMININO >> SANDÁLIA","Beira Rio","2024-07-19 13:36:03.599+00","2025-04-11 14:54:22.317+00"
"799503479","8387530-9","Sandalia Papete Beira Rio Strass Flatform 8387.530 - 36 - Ouro Rosado","21/02/2024 13:50:48","7900015759739","","A","129.90","0.00","43.51","43.51","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",2,"FEMININO >> SANDÁLIA","Beira Rio","2024-07-19 13:36:02.472+00","2025-04-11 14:54:21.529+00"
"799503485","8387530-10","Sandalia Papete Beira Rio Strass Flatform 8387.530 - 37 - Branco-Off","21/02/2024 13:50:49","7900015759555","","A","129.90","0.00","43.51","43.51","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",2,"FEMININO >> SANDÁLIA","Beira Rio","2024-07-19 13:36:04.431+00","2025-04-11 14:54:23.094+00"
"799503490","8387530-11","Sandalia Papete Beira Rio Strass Flatform 8387.530 - 37 - Preto","21/02/2024 13:50:49","7900015759654","","A","129.90","0.00","43.51","43.51","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",0,"FEMININO >> SANDÁLIA","Beira Rio","2024-07-19 13:36:06.818+00","2025-04-11 14:54:24.686+00"
"799503494","8387530-12","Sandalia Papete Beira Rio Strass Flatform 8387.530 - 37 - Ouro Rosado","21/02/2024 13:50:49","7900015759753","","A","129.90","0.00","43.51","43.51","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",3,"FEMININO >> SANDÁLIA","Beira Rio","2024-07-19 13:36:05.517+00","2025-04-11 14:54:23.881+00"
"799503502","8387530-13","Sandalia Papete Beira Rio Strass Flatform 8387.530 - 38 - Branco-Off","21/02/2024 13:50:49","7900015759579","","A","129.90","0.00","43.51","43.51","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",0,"FEMININO >> SANDÁLIA","Beira Rio","2024-07-19 13:36:07.604+00","2025-04-11 14:54:25.496+00"
"799503508","8387530-14","Sandalia Papete Beira Rio Strass Flatform 8387.530 - 38 - Preto","21/02/2024 13:50:50","7900015759678","","A","129.90","0.00","43.51","43.51","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",0,"FEMININO >> SANDÁLIA","Beira Rio","2024-07-19 13:36:10.818+00","2025-04-11 14:55:00.08+00"
"799503513","8387530-15","Sandalia Papete Beira Rio Strass Flatform 8387.530 - 38 - Ouro Rosado","21/02/2024 13:50:50","7900015759777","","A","129.90","0.00","43.51","43.51","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",1,"FEMININO >> SANDÁLIA","Beira Rio","2024-07-19 13:36:09.165+00","2025-04-11 14:54:26.271+00"
"799503519","8387530-16","Sandalia Papete Beira Rio Strass Flatform 8387.530 - 39 - Branco-Off","21/02/2024 13:50:50","7900015759586","","A","129.90","0.00","43.51","43.51","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",1,"FEMININO >> SANDÁLIA","Beira Rio","2024-07-19 13:36:11.666+00","2025-04-11 14:55:01.977+00"
"799503524","8387530-17","Sandalia Papete Beira Rio Strass Flatform 8387.530 - 39 - Preto","21/02/2024 13:50:50","7900015759685","","A","129.90","0.00","43.51","43.51","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",0,"FEMININO >> SANDÁLIA","Beira Rio","2024-07-19 13:36:14.408+00","2025-04-11 14:55:03.683+00"
"799503528","8387530-18","Sandalia Papete Beira Rio Strass Flatform 8387.530 - 39 - Ouro Rosado","21/02/2024 13:50:51","7900015759784","","A","129.90","0.00","43.51","43.51","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",0,"FEMININO >> SANDÁLIA","Beira Rio","2024-07-19 13:36:13.052+00","2025-04-11 14:55:02.819+00"
"800181819","6262474-34-1","Sandália Vizzano Salto Bloco Médio Feminino 6262.474 - 34 - Preto","26/02/2024 11:41:26","7900015982557","","A","139.90","0.00","40.82","40.82","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",2,"FEMININO >> SANDÁLIA","Vizzano","2024-07-19 13:40:20.277+00","2025-04-11 15:04:14.717+00"
"800181824","6262474-35-2","Sandália Vizzano Salto Bloco Médio Feminino 6262.474 - 35 - Preto","26/02/2024 11:41:26","7900015982564","","A","139.90","0.00","40.82","40.82","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",5,"FEMININO >> SANDÁLIA","Vizzano","2024-07-19 13:40:23.894+00","2025-04-11 15:04:18.57+00"
"800181828","6262474-36-3","Sandália Vizzano Salto Bloco Médio Feminino 6262.474 - 36 - Preto","26/02/2024 11:41:26","7900015982571","","A","139.90","0.00","40.81","40.81","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",4,"FEMININO >> SANDÁLIA","Vizzano","2024-07-19 13:40:27.149+00","2025-04-11 15:04:21.88+00"
"800181832","6262474-37-4","Sandália Vizzano Salto Bloco Médio Feminino 6262.474 - 37 - Preto","26/02/2024 11:41:27","7900015982595","","A","139.90","0.00","40.81","40.81","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",7,"FEMININO >> SANDÁLIA","Vizzano","2024-07-19 13:40:30.404+00","2025-04-11 15:04:25.129+00"
"800181837","6262474-38-5","Sandália Vizzano Salto Bloco Médio Feminino 6262.474 - 38 - Preto","26/02/2024 11:41:27","7900015982618","","A","139.90","0.00","40.82","40.82","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",1,"FEMININO >> SANDÁLIA","Vizzano","2024-07-19 13:41:05.262+00","2025-04-11 15:04:28.368+00"
"800181842","6262474-39-6","Sandália Vizzano Salto Bloco Médio Feminino 6262.474 - 39 - Preto","26/02/2024 11:41:27","7900015982625","","A","139.90","0.00","40.82","40.82","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",0,"FEMININO >> SANDÁLIA","Vizzano","2024-07-19 13:41:10.39+00","2025-04-11 15:05:04.054+00"
"800181846","6262474-34-7","Sandália Vizzano Salto Bloco Médio Feminino 6262.474 - 34 - Ouro Rosado","26/02/2024 11:41:27","7900067275157","","A","139.90","0.00","58.55","58.55","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",6,"FEMININO >> SANDÁLIA","Vizzano","2024-07-19 13:40:18.41+00","2025-04-11 15:04:12.843+00"
"800181851","6262474-35-8","Sandália Vizzano Salto Bloco Médio Feminino 6262.474 - 35 - Ouro Rosado","26/02/2024 11:41:27","7900067275164","","A","139.90","0.00","58.55","52.64","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",5,"FEMININO >> SANDÁLIA","Vizzano","2024-07-19 13:40:22.173+00","2025-04-11 15:04:16.579+00"
"800181855","6262474-36-9","Sandália Vizzano Salto Bloco Médio Feminino 6262.474 - 36 - Ouro Rosado","26/02/2024 11:41:28","7900067275171","","A","139.90","0.00","58.55","56.02","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",5,"FEMININO >> SANDÁLIA","Vizzano","2024-07-19 13:40:25.577+00","2025-04-11 15:04:20.188+00"
"800181860","6262474-37-10","Sandália Vizzano Salto Bloco Médio Feminino 6262.474 - 37 - Ouro Rosado","26/02/2024 11:41:28","7900067275195","","A","139.90","0.00","58.55","49.68","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",11,"FEMININO >> SANDÁLIA","Vizzano","2024-07-19 13:40:28.714+00","2025-04-11 15:04:23.456+00"
"800181867","6262474-38-11","Sandália Vizzano Salto Bloco Médio Feminino 6262.474 - 38 - Ouro Rosado","26/02/2024 11:41:28","7900067275218","","A","139.90","0.00","40.82","40.82","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",4,"FEMININO >> SANDÁLIA","Vizzano","2024-07-19 13:41:03.225+00","2025-04-11 15:04:26.713+00"
"800181872","6262474-39-12","Sandália Vizzano Salto Bloco Médio Feminino 6262.474 - 39 - Ouro Rosado","26/02/2024 11:41:28","7900067275225","","A","139.90","0.00","58.55","58.55","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",0,"FEMININO >> SANDÁLIA","Vizzano","2024-07-19 13:41:07.671+00","2025-04-11 15:05:02.253+00"
"800181879","6262474-34-13","Sandália Vizzano Salto Bloco Médio Feminino 6262.474 - 34 - Dourado","26/02/2024 11:41:28","7900015906089","","A","139.90","0.00","58.55","58.55","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",6,"FEMININO >> SANDÁLIA","Vizzano","2024-07-19 13:40:17.325+00","2025-04-11 15:04:11.889+00"
